X,Y,H
5544816.9497,7422048.8997,177.5797126096
5544817.6933,7422048.5439,176.8944126096
5544818.4263,7422048.0976,175.66700000000003
5544819.2656,7422047.3787,174.04992308560003
5544819.9124,7422046.8485,172.9234798096
5544820.7074,7422046.1802,172.4137595048
5544821.4701,7422045.5862,171.7505955048
5544822.2861,7422044.8738,171.21533119999998
5544823.1336,7422044.1857,170.5585049144
5544823.9628,7422043.4612,170.27062830480003
5544824.8371,7422042.688,170.1206769144
5544825.6686,7422041.983,169.42712552400002
5544826.5764,7422041.1803,169.2814206096
5544827.4147,7422040.4557,169.30845630480002
5544828.3498,7422039.6463,169.11002552399998
5544829.184,7422038.8449,168.914961524
5544830.1244,7422038.0943,169.0217769144
5544830.942,7422037.2073,168.9117126096
5544831.8547,7422036.4665,169.1145769144
5544832.6729,7422035.5293,169.15449721919998
5544833.4926,7422034.7306,169.239689524
5544834.3594,7422033.8708,169.292453524
5544835.0658,7422032.9652,169.3747178288
5544835.8401,7422032.1406,169.3402283048
5544836.5469,7422031.1548,169.4019332192
5544837.1982,7422030.2971,169.4156846096
5544837.9155,7422029.3233,169.41132060959998
5544838.6122,7422028.4151,169.4584101336
5544839.2842,7422027.4649,169.4847818288
5544839.9829,7422026.4942,169.5169741336
5544840.5602,7422025.537,169.5506972192
5544841.2568,7422024.519,169.5642846096
5544841.792,7422023.5534,169.59117691440002
5544842.3214,7422022.4696,169.5977741336
5544842.8547,7422021.4603,169.62006399999999
5544843.2072,7422020.3302,169.62676152400002
5544843.7084,7422019.2741,169.6229692192
5544843.9847,7422018.1718,169.6476
5544844.4496,7422017.0698,169.68577691439998
5544844.7389,7422015.9642,169.6561923048
5544845.0811,7422014.822,169.6322
5544845.3926,7422013.729,169.6322049144
5544845.5533,7422012.5848,169.6432049144
5544845.8432,7422011.4877,169.666189524
5544845.8985,7422010.3318,169.6876178288
5544846.1393,7422009.2368,169.70944860959997
5544846.1777,7422008.0936,169.7085409144
5544846.2964,7422007.0105,169.74862552399998
5544846.3407,7422005.9056,169.827864
5544846.5048,7422004.7773,169.8572381336
5544846.6266,7422003.7247,169.8447458288
5544846.7641,7422002.5364,169.81744860959998
5544846.9646,7422001.5049,169.803325524
5544847.1509,7422000.3328,169.7617381336
5544847.3799,7421999.2249,169.7538563048
5544847.651,7421998.1192,169.710525524
5544847.9211,7421996.9316,169.692089524
5544848.244,7421995.8828,169.6860972192
5544848.6165,7421994.6888,169.6918458288
5544848.9777,7421993.6038,169.667664
5544849.5218,7421992.5615,169.6264846096
5544849.9937,7421991.5256,169.5506458288
5544850.628,7421990.5925,169.5024741336
5544851.2487,7421989.5983,169.5133818288
5544851.9514,7421988.7122,169.5248741336
5544852.6145,7421987.6485,169.5196741336
5544853.2626,7421986.6953,169.560161524
5544853.935,7421985.6424,169.63901013359998
5544854.5035,7421984.616,169.730861524
5544855.1731,7421983.5742,169.7889692192
5544855.6838,7421982.5046,169.8095178288
5544856.3505,7421981.4704,169.79986399999999
5544856.7706,7421980.3799,169.7847409144
5544857.3554,7421979.3377,169.7722486096
5544857.7131,7421978.1707,169.7868972192
5544858.1842,7421977.1138,169.8834381336
5544858.5243,7421975.907,170.0343409144
5544858.8739,7421974.8537,169.99272830479998
5544859.273,7421973.649,169.9464972192
5544859.627,7421972.5596,169.9546101336
5544859.9641,7421971.2901,170.007061524
5544860.2972,7421970.1308,170.0082818288
5544860.6532,7421968.9056,169.9004923048
5544861.0378,7421967.7335,170.0565126096
5544861.5055,7421966.6194,170.0663049144
5544862.0841,7421965.5557,169.9989486096
5544862.5963,7421964.5018,170.1231206096
5544863.1884,7421963.4176,170.4183332192
5544863.6257,7421962.3574,170.7201332192
5544864.1238,7421961.1982,171.5838875048
5544864.517,7421960.1352,171.8534108952
5544864.9558,7421958.9627,171.8267721144
5544865.3345,7421957.8911,172.21687980960002
5544865.6609,7421956.708,172.65337980959998
5544866.0681,7421955.6238,172.89293120000002
5544866.4005,7421954.5171,173.0962465904
5544866.7919,7421953.3751,173.84901089520002
5544867.0911,7421952.3221,174.5376
5544867.376,7421951.122,175.2819049144
5544867.616,7421950.0319,175.10963078080002
5544867.747,7421948.8037,174.0629590856
5544867.9274,7421947.6733,172.5959518096
5544868.0322,7421946.4461,172.101520724
5544868.1903,7421945.2969,171.9867518096
5544868.3666,7421944.0948,172.10552072400003
5544868.5753,7421942.9215,171.9047158096
5544868.7859,7421941.7626,171.49792350479999
5544869.0522,7421940.5587,171.18767211440002
5544869.3043,7421939.4352,171.1059388952
5544869.6538,7421938.2114,171.31725180959998
5544869.9788,7421937.1017,171.3757158096
5544870.4488,7421935.93,171.321592724
5544870.9027,7421934.874,171.3337518096
5544871.4718,7421933.8647,171.4092875048
5544872.0746,7421932.876,171.7291875048
5544872.6781,7421931.9502,172.0141875048
5544873.4015,7421930.9678,172.1564004192
5544874.0673,7421930.0898,172.308520724
5544874.8839,7421929.1877,172.6741108952
5544875.6334,7421928.3716,172.690256724
5544876.5081,7421927.58,173.1392465904
5544877.329,7421926.783,173.4053798096
5544878.2042,7421926.1051,173.6100004192
5544879.1004,7421925.3714,173.74601089520002
5544879.9657,7421924.7271,173.9186441144
5544880.8992,7421923.9958,173.9320004192
5544881.751,7421923.3173,174.021128724
5544883.2974,7421922.9651,172.645692724
5544884.211,7421922.2731,172.66508502879998
5544885.1679,7421921.6925,172.7618793904
5544886.1136,7421921.0409,172.81685139040002
5544887.0112,7421920.4773,172.8866283048
5544888.0631,7421919.9186,172.71031580960002
5544888.9829,7421919.3671,172.84830769520002
5544890.0357,7421918.7144,172.6704513904
5544890.969,7421918.1273,172.445420724
5544891.9249,7421917.4333,172.2613644192
5544892.8592,7421916.8393,172.115956724
5544893.7593,7421916.1595,171.9879312
5544894.6994,7421915.5595,172.0209644192
5544895.5475,7421914.8629,172.0199465904
5544896.4633,7421914.2454,171.8756595048
5544897.315,7421913.5487,171.5975312
5544898.2996,7421912.9294,171.4757081144
5544899.1678,7421912.2399,171.19347980959998
5544900.1361,7421911.5633,170.836020724
5544901.0308,7421910.9334,170.4750875048
5544901.9442,7421910.1925,171.4245955048
5544902.8445,7421909.5907,171.8709364192
5544903.7464,7421908.8094,171.21173119999997
5544904.6369,7421908.2035,171.1014465904
5544905.4851,7421907.433,170.876156724
5544906.443,7421906.8263,170.63401580960002
5544907.27,7421906.0872,170.4514312
5544908.198,7421905.4177,170.28148502879998
5544909.0024,7421904.7412,170.2027441144
5544908.9844,7421903.5424,172.26505950479998
5544909.9265,7421902.9138,171.8803850288
5544910.8727,7421902.0507,171.4682798096
5544911.8225,7421901.4002,171.5041644192
